Order;Customer;Product;Sales_Value;Quantity_Sold;Shipping_Cost
US-2011-149839;DP-13165;FUR-FU-10003874;873;5;8.24
ES-2012-2088434;FM-14290;FUR-FU-10002614;13167;3;8.23
ES-2013-1215823;JD-16150;OFF-PA-10000423;8514;3;8.23
ES-2013-4434786;CK-12325;OFF-ST-10004317;31482;3;8.23
ES-2012-5760651;GB-14575;OFF-SU-10002934;8742;2;8.23
IN-2013-57641;TC-21295;OFF-AR-10001602;537;1;8.23
ID-2014-78774;HG-14845;OFF-EN-10004526;13446;4;8.23
IN-2014-57102;HA-14920;OFF-AR-10004009;11484;6;8.23
CA-2011-115812;BH-11710;OFF-AP-10002892;1149;5;8.23
CA-2014-142636;KC-16675;OFF-PA-10000157;13986;7;8.23
CA-2013-124667;BD-11770;OFF-ST-10002276;8336;1;8.23
CA-2012-134859;JK-16120;FUR-FU-10003623;64944;3;8.23
CA-2014-109701;AM-10360;OFF-AP-10002765;7947;3;8.23
CA-2014-161774;GT-14710;OFF-PA-10003134;76864;2;8.23
IR-2013-320;SM-10950;OFF-STI-10002245;4479;1;8.23
BU-2013-5320;RE-9405;OFF-WIL-10003933;2538;2;8.23
IR-2013-8010;ST-10530;FUR-ADV-10004499;10002;2;8.23
UP-2014-5660;VW-11775;OFF-GLO-10000617;12114;6;8.23
MX-2013-137463;MA-17995;OFF-BI-10002455;8432;4;8.23
MX-2014-166142;MP-17965;OFF-SU-10000198;6016;4;8.23
MX-2011-165337;SC-20020;TEC-MA-10001305;46464;4;8.22
ES-2012-5284545;AB-10150;OFF-AR-10002939;5364;3;8.22
ES-2011-3893444;TB-21400;OFF-ST-10000988;6336;3;8.22
ES-2014-1756848;MF-17665;FUR-FU-10000612;153972;2;8.22
IT-2014-4010610;ED-13885;OFF-AR-10000399;1053;2;8.22
ES-2014-2039846;RF-19345;OFF-BI-10000972;9036;3;8.22
ES-2014-2151781;KH-16630;OFF-AR-10000715;10548;4;8.22
IN-2011-54561;JM-15535;OFF-FA-10001375;7524;4;8.22
IN-2013-22760;VT-21700;FUR-CH-10002890;13662;2;8.22
IN-2013-37124;SG-20605;TEC-CO-10004143;1584198;2;8.22
IN-2012-41233;ZD-21925;OFF-PA-10004910;1029;5;8.22
ID-2014-49388;BF-11215;OFF-PA-10000924;146412;7;8.22
IN-2011-31020;TB-21520;TEC-AC-10004704;95688;2;8.22
CA-2011-114433;NP-18325;TEC-AC-10002800;14997;3;8.22
CA-2012-106187;RF-19345;OFF-BI-10004519;16598;1;8.22
CA-2011-157644;AH-10030;TEC-AC-10003614;3477;3;8.22
TU-2012-7590;PG-8895;TEC-PAN-10002454;65592;2;8.22
IV-2014-8070;MS-7770;TEC-LOG-10004917;10488;1;8.22
US-2012-141390;TZ-21445;OFF-PA-10003911;9678;3;8.21
ES-2011-2075610;LM-17065;OFF-BI-10002354;10227;7;8.21
ES-2014-1383281;SC-20800;OFF-ST-10000710;78288;2;8.21
ES-2013-1680695;AF-10870;TEC-AC-10004557;5898;2;8.21
IN-2014-20198;DJ-13630;OFF-EN-10000139;14076;3;8.21
IN-2013-71319;RR-19315;OFF-LA-10001548;39;4;8.21
IN-2012-77185;SN-20710;FUR-FU-10001246;97335;1;8.21
IN-2014-40764;RB-19435;OFF-SU-10000932;13923;3;8.21
IN-2012-21234;TS-21505;OFF-BI-10002386;6864;8;8.21
ID-2014-15515;RE-19405;TEC-PH-10001884;149445;3;8.21
CA-2013-103891;KH-16690;TEC-PH-10000149;9576;6;8.21
CA-2011-103849;PG-18895;TEC-PH-10002597;100792;1;8.21
CA-2011-152562;JO-15145;OFF-ST-10000464;6952;2;8.21
MO-2014-7850;AB-600;OFF-WIL-10002947;7092;12;8.21
RO-2014-8540;JM-6195;OFF-STA-10000247;10146;2;8.21
MZ-2013-9310;SS-10410;OFF-IBI-10002637;5292;1;8.21
MX-2011-116246;RL-19615;OFF-SU-10003371;5828;2;8.2
MX-2011-164973;CA-12310;OFF-LA-10002544;4896;6;8.2
MX-2014-159352;CK-12760;OFF-SU-10001515;7254;3;8.2
MX-2014-138436;EH-13765;TEC-AC-10003105;9084;3;8.2
MX-2014-123981;BT-11305;TEC-MA-10003998;10197;3;8.2
IT-2014-4709866;JW-15955;OFF-SU-10003130;18576;9;8.2
ES-2014-4087068;GH-14485;OFF-ST-10004473;95904;2;8.2
ES-2011-1228490;CH-12070;OFF-AP-10001847;69039;1;8.2
ES-2013-4901983;MV-18190;OFF-BI-10001639;606;4;8.2
ES-2012-2654005;MG-17875;OFF-ST-10003641;67752;2;8.2
IN-2013-67966;PG-18820;OFF-AR-10004218;2901;1;8.2
ID-2012-51544;CS-12130;OFF-FA-10001010;82044;8;8.2
IN-2011-28087;DP-13105;OFF-LA-10000861;35397;3;8.2
IN-2014-79488;HW-14935;OFF-AP-10001559;1631448;2;8.2
CA-2012-127110;CH-12070;OFF-ST-10002554;78256;2;8.2
CA-2014-167661;MP-18175;OFF-PA-10002581;6196;2;8.2
US-2014-168613;GM-14440;FUR-CH-10002372;145764;2;8.2
CA-2013-140571;SJ-20125;OFF-PA-10001954;4568;2;8.2
CG-2012-3820;TS-11085;OFF-BIN-10001274;4776;4;8.2
CA-2012-4870;TZ-11445;OFF-WIL-10002787;5352;4;8.2
MX-2013-109078;PP-18955;TEC-PH-10001427;16206;3;8.2
MX-2014-169383;TZ-21580;OFF-AP-10004453;10904;2;8.19
ES-2012-4657302;JF-15190;OFF-AR-10000467;7353;3;8.19
ES-2011-4182812;CS-12175;OFF-AR-10001418;1335;5;8.19
ES-2012-4602933;AH-10210;OFF-AR-10001606;14133;7;8.19
ES-2012-3303731;KN-16450;OFF-LA-10002324;504;6;8.19
IN-2014-82008;DC-12850;FUR-BO-10001452;24822;2;8.19
IN-2013-86740;CM-12655;FUR-FU-10004281;9528;4;8.19
IN-2011-83513;PO-18850;OFF-SU-10002363;7092;4;8.19
CA-2011-106803;DC-13285;TEC-AC-10001267;1198;4;8.19
US-2012-159513;JD-15790;TEC-MA-10003329;71976;3;8.19
US-2011-113124;NC-18340;OFF-ST-10001511;1293;2;8.19
SA-2011-7130;EH-4125;OFF-BOS-10000477;10728;2;8.19
IZ-2014-270;SL-10155;OFF-SAN-10002484;5052;1;8.19
NI-2013-2070;RA-9885;OFF-AVE-10002079;30204;2;8.19
MX-2013-114139;AS-10630;TEC-AC-10004044;7962;3;8.19
MX-2013-121405;DK-13375;OFF-BI-10004861;13128;4;8.18
MX-2011-132101;LB-16795;TEC-CO-10004152;856284;1;8.18
MX-2011-161662;PF-19120;FUR-CH-10003514;159296;2;8.18
ES-2014-2591069;PO-18865;OFF-AR-10004303;888;4;8.18
ES-2014-2551017;TT-21220;OFF-ST-10004409;22005;1;8.18
IT-2014-1207126;GA-14515;TEC-PH-10002663;68295;1;8.18
IT-2013-5703300;SD-20485;OFF-EN-10004649;3465;2;8.18
IN-2012-76121;JF-15355;FUR-FU-10004797;4452;2;8.18
IN-2012-26575;GH-14665;TEC-AC-10001352;1107;2;8.18
ID-2011-23992;GA-14725;OFF-SU-10000411;996135;5;8.18
IN-2013-77073;VF-21715;OFF-EN-10004473;9732;2;8.18
IN-2013-46406;VP-21760;OFF-PA-10001086;14553;3;8.18
CA-2013-115756;PK-19075;OFF-ST-10003058;7095;3;8.18
CA-2012-153906;MS-17980;TEC-PH-10001527;859;2;8.18
CA-2013-165330;WB-21850;OFF-PA-10000241;3098;1;8.18
TU-2014-6530;ML-8265;OFF-HON-10000278;36384;8;8.18
AO-2011-8260;RO-9780;OFF-AVE-10004310;10728;12;8.18
AU-2012-1790;EH-4185;FUR-SAF-10003745;13716;1;8.18
US-2014-127579;DO-13645;FUR-CH-10002555;516;1;8.18
MX-2013-147333;SC-20770;OFF-LA-10001942;4548;6;8.17
MX-2014-122308;RO-19780;OFF-PA-10000032;1041;5;8.17
MX-2014-127117;MV-18190;OFF-AP-10000615;137712;3;8.17
ES-2012-2072341;NC-18625;OFF-ST-10002437;14391;3;8.17
IN-2013-49367;LM-17065;FUR-FU-10002933;1638;7;8.17
ID-2011-80230;KL-16645;FUR-CH-10000666;68868;2;8.17
TU-2013-3310;SC-10020;TEC-STA-10003550;6426;1;8.17
CA-2013-7340;RR-9525;FUR-DAN-10002314;12105;1;8.17
HU-2011-1220;AT-735;OFF-TEN-10001585;6612;4;8.17
SL-2012-4330;CC-2145;OFF-WIL-10003532;9792;2;8.17
IZ-2014-6230;CS-2250;OFF-ELD-10001037;18816;4;8.17
MX-2014-157798;KN-16390;OFF-EN-10004057;827;5;8.17
ES-2011-2287259;TC-21475;OFF-PA-10003884;13194;6;8.16
ES-2014-5314666;MP-17470;TEC-AC-10001666;9342;2;8.16
ES-2013-4477863;MC-17275;OFF-AR-10000799;3204;2;8.16
ES-2014-1275584;DG-13300;FUR-FU-10003500;10362;2;8.16
ES-2011-4705117;SM-20005;OFF-AR-10001529;8379;3;8.16
IN-2012-50942;JB-16000;OFF-SU-10002911;4428;2;8.16
IN-2011-23712;SC-20770;OFF-BI-10001659;6534;9;8.16
IN-2014-10769;ED-13885;TEC-AC-10003217;150606;3;8.16
IN-2012-56556;CC-12220;OFF-SU-10001346;213705;5;8.16
CA-2013-118255;ON-18715;TEC-AC-10000171;4598;2;8.16
CA-2012-127418;JJ-15445;OFF-BI-10003707;36624;3;8.16
CA-2011-149055;PB-19210;OFF-EN-10003040;62808;3;8.16
CA-2011-146815;PP-18955;FUR-CH-10004289;172764;2;8.16
RS-2013-8710;BF-1170;OFF-ELD-10002199;12837;1;8.16
NI-2013-3260;BF-1080;TEC-STA-10002650;981;2;8.16
US-2013-128013;IM-15070;OFF-SU-10002466;38904;2;8.16
MX-2011-156755;LR-17035;OFF-PA-10004190;5556;3;8.15
ES-2013-3118043;LL-16840;OFF-BI-10003899;8469;3;8.15
ES-2011-5693005;AG-10495;FUR-FU-10003662;8502;2;8.15
IT-2014-1332770;DV-13045;OFF-SU-10004283;13923;3;8.15
ES-2011-2021080;CK-12205;OFF-SU-10001992;3474;3;8.15
IN-2014-42402;TM-21010;FUR-FU-10002699;11346;2;8.15
IN-2014-21500;BT-11530;TEC-PH-10002070;131868;2;8.15
CA-2013-114209;AS-10285;OFF-PA-10003591;82656;9;8.15
US-2013-104815;RB-19570;FUR-BO-10003894;198744;4;8.15
IR-2013-8520;MZ-7515;OFF-FIS-10004787;3492;1;8.15
RO-2014-6420;NM-8445;FUR-DEF-10000065;10707;1;8.15
MO-2013-4200;TR-11325;OFF-FEL-10001865;13638;1;8.15
MX-2011-155271;CL-12565;OFF-SU-10001894;4386;3;8.15
MX-2011-137043;SA-20830;FUR-FU-10004888;742;5;8.15
MX-2014-167493;MY-18295;TEC-CO-10002110;28808268;3;8.15
US-2011-133781;CA-12775;OFF-FA-10003929;19332;3;8.14
US-2013-151841;DW-13540;TEC-PH-10004503;133584;3;8.14
ES-2012-3954494;GG-14650;OFF-AR-10004492;3759;7;8.14
IT-2012-3898224;Dl-13600;OFF-LA-10002325;6534;6;8.14
IN-2012-75169;XP-21865;TEC-PH-10002070;65934;1;8.14
IN-2013-74798;EB-13705;OFF-PA-10004727;23841;1;8.14
ID-2011-15746;AJ-10780;OFF-LA-10001839;307665;5;8.14
CA-2012-120880;JL-15850;OFF-BI-10002931;16776;5;8.14
CA-2014-101581;DW-13195;FUR-TA-10002607;177225;5;8.14
CA-2013-152940;RO-19780;OFF-ST-10000352;2974;1;8.14
IR-2014-440;VP-11730;OFF-BOS-10003699;4986;1;8.14
MX-2013-125619;TG-21640;TEC-AC-10001754;44964;1;8.14
US-2014-120166;FH-14275;OFF-SU-10004192;535;5;8.14
MX-2012-100944;MZ-17335;FUR-CH-10001270;17664;2;8.14
US-2012-111689;AC-10420;OFF-ST-10002538;9472;1;8.13
US-2013-152667;VT-21700;OFF-EN-10003529;6984;5;8.13
MX-2012-101035;LD-16855;OFF-BI-10004200;6784;2;8.13
IT-2014-4046490;MH-17440;OFF-AR-10000502;96;5;8.13
ES-2014-4358524;AB-10105;OFF-AR-10001529;5586;2;8.13
IT-2012-5253267;AJ-10945;OFF-AR-10001599;10272;4;8.13
IN-2014-15543;LO-17170;OFF-AR-10001208;16362;3;8.13
IN-2014-37404;SG-20080;FUR-FU-10000816;87966;2;8.13
ID-2012-60980;EM-14200;OFF-BI-10001904;33615;3;8.13
IN-2011-68526;MG-17680;OFF-ST-10004871;111024;2;8.13
IN-2011-50641;NF-18385;OFF-AP-10001335;16614;2;8.13
IN-2014-31356;CM-12445;OFF-SU-10003527;5397;7;8.13
IN-2013-47722;AR-10825;OFF-AR-10003962;865926;6;8.13
ID-2012-70213;SC-20575;OFF-PA-10002771;47412;2;8.13
ID-2011-15746;AJ-10780;OFF-PA-10004946;359976;2;8.13
UZ-2014-6400;IG-5085;OFF-KLE-10004771;4347;1;8.13
SF-2014-1460;BO-1350;OFF-AVE-10002892;5646;2;8.13
RO-2014-140;ME-7320;FUR-ADV-10000600;1029;2;8.13
LH-2012-3370;LO-7170;OFF-HOO-10000318;92817;1;8.13
NI-2013-5960;SC-10305;FUR-DAN-10002631;8568;2;8.13
US-2014-110534;LR-16915;OFF-ST-10003811;10584;2;8.12
MX-2014-157042;LP-17095;FUR-FU-10000110;586;2;8.12
ES-2011-5775498;JO-15550;OFF-PA-10003956;6648;4;8.12
IN-2011-18098;CM-11830;OFF-AR-10004990;50949;3;8.12
ID-2011-49031;MF-17665;OFF-FA-10003318;713433;7;8.12
IN-2013-25560;GH-14425;OFF-SU-10000496;1128;5;8.12
CA-2014-102519;BM-11650;FUR-FU-10004091;4694;1;8.12
CA-2014-151750;JM-15250;FUR-FU-10002116;14142;5;8.12
SA-2014-3060;RB-9705;OFF-SAN-10002839;10356;2;8.12
TU-2012-200;BD-1770;TEC-HEW-10004522;106044;1;8.12
CM-2012-710;GB-4530;TEC-HP -10004801;24498;2;8.12
IZ-2012-4650;SC-10575;OFF-STO-10003329;1092;8;8.12
IZ-2014-4610;JC-5385;TEC-BEL-10002678;11262;1;8.12
IT-2012-2361211;BB-11545;FUR-CH-10004536;9642;5;8.11
ES-2013-2023083;BV-11245;TEC-PH-10003847;21978;3;8.11
ES-2012-5566923;JJ-15760;OFF-SU-10001592;5412;2;8.11
ES-2012-5845607;DV-13045;OFF-LA-10004737;11016;9;8.11
ES-2012-2522694;TB-21400;TEC-PH-10001382;13626;2;8.11
ID-2011-37271;SD-20485;FUR-CH-10000117;116508;2;8.11
IN-2014-72236;PS-19045;OFF-SU-10003897;40176;3;8.11
CA-2011-131926;DW-13480;OFF-ST-10002276;16672;2;8.11
CA-2013-129308;CC-12100;TEC-PH-10002310;59994;1;8.11
CA-2013-154067;SM-20950;OFF-PA-10002254;10552;4;8.11
NI-2014-2710;MK-7905;FUR-BUS-10004854;103572;2;8.11
AG-2012-2430;CC-2430;OFF-SAN-10001546;1188;4;8.11
EG-2013-5690;VW-11775;TEC-NOK-10000784;504;4;8.11
MO-2013-5760;TT-11460;OFF-STA-10001112;4494;2;8.11
MO-2014-5580;TN-11040;OFF-TEN-10002065;5514;1;8.11
NI-2011-5880;JL-5835;OFF-CAR-10004661;90234;6;8.11
MX-2013-143686;JL-15235;OFF-PA-10000781;6592;4;8.11
US-2011-114342;LB-16735;FUR-FU-10000705;133344;3;8.11
MX-2014-117814;MC-17605;OFF-PA-10000994;5328;3;8.11
MX-2014-120530;JR-16210;OFF-SU-10001382;10952;4;8.1
IT-2014-2531959;AM-10360;OFF-BI-10001984;15426;3;8.1
ES-2014-4841141;SR-20740;OFF-AR-10003117;2901;1;8.1
IN-2013-60588;HM-14860;OFF-ST-10002714;2148;2;8.1
CA-2012-134782;MD-17350;OFF-EN-10001434;10542;2;8.1
CA-2013-165484;HK-14890;OFF-PA-10000595;54816;3;8.1
US-2014-101539;VM-21685;OFF-ST-10004180;4651;1;8.1
CA-2011-145317;SM-20320;FUR-FU-10001986;122352;3;8.1
RS-2013-2360;VP-11760;OFF-WIL-10003299;9864;2;8.1
HR-2012-1600;JF-5295;OFF-CAR-10002942;17496;6;8.1
MX-2012-104871;CC-12220;TEC-CO-10004185;1572848;2;8.09
US-2011-139689;TA-21385;OFF-EN-10003728;6672;4;8.09
IT-2012-4338663;MG-17890;TEC-PH-10003847;18315;5;8.09
ES-2014-5205023;DM-13015;FUR-FU-10003512;189756;7;8.09
IT-2014-2405375;SB-20185;OFF-BI-10004195;9684;2;8.09
ES-2011-4709704;SS-20590;TEC-MA-10004897;11511;3;8.09
ES-2011-2246685;RR-19525;OFF-AR-10000091;6633;3;8.09
ES-2014-5917022;JF-15490;OFF-AP-10001568;157302;3;8.09
ES-2011-4472015;LW-17125;OFF-SU-10000877;8118;3;8.09
IN-2012-40778;JL-15505;FUR-CH-10004049;77535;2;8.09
IN-2014-78900;JF-15190;OFF-SU-10003803;4398;1;8.09
IN-2011-65796;MS-17365;OFF-PA-10004727;143046;6;8.09
CA-2012-147102;NH-18610;TEC-AC-10000682;6636;4;8.09
NI-2012-6180;JD-5790;OFF-HAM-10004805;2448;2;8.09
TU-2013-7630;SB-10170;FUR-NOV-10002791;66684;1;8.09
IR-2013-6110;BD-1635;OFF-ELI-10002935;9402;2;8.09
IZ-2011-890;KC-6675;OFF-STA-10001747;1002;4;8.09
MX-2014-127733;MZ-17515;FUR-CH-10003733;89248;2;8.08
MX-2012-136686;AP-10720;FUR-FU-10002422;9695;5;8.08
IT-2013-1982356;EB-14110;TEC-PH-10004635;16305;5;8.08
ES-2013-1299121;NH-18610;FUR-FU-10001194;378;2;8.08
ES-2013-4670866;BE-11410;OFF-LA-10004929;2484;2;8.08
ES-2014-4634502;TB-21175;OFF-EN-10004212;7587;3;8.08
ID-2013-69534;DB-13210;FUR-CH-10000351;70308;2;8.08
IN-2011-75540;AT-10435;OFF-SU-10000997;1827546;7;8.08
IN-2014-10062;GB-14530;FUR-CH-10000187;149931;3;8.08
IN-2012-24426;HZ-14950;OFF-ST-10000892;21312;4;8.08
IN-2013-26799;NC-18625;TEC-CO-10003992;117126;1;8.08
IN-2012-71459;MH-17440;OFF-BI-10002446;35154;3;8.08
ID-2013-86530;TB-21055;OFF-EN-10001712;56304;2;8.08
CA-2013-112942;RD-19810;OFF-PA-10004092;14682;3;8.08
US-2012-130519;NG-18355;FUR-FU-10003394;55968;1;8.08
CA-2014-136364;MH-17455;FUR-FU-10002501;91008;9;8.08
CA-2014-157420;HZ-14950;TEC-PH-10003555;55176;3;8.08
IR-2013-7350;MV-8190;OFF-SAN-10003393;4833;1;8.08
MX-2014-144925;SW-20275;FUR-CH-10001282;9528;3;8.08
MX-2013-145891;VF-21715;OFF-ST-10001172;11292;3;8.08
MX-2014-168564;BP-11050;OFF-EN-10002490;9612;6;8.08
MX-2014-137141;SJ-20125;OFF-AR-10003913;4424;4;8.07
MX-2014-120271;PK-19075;OFF-SU-10001132;130;5;8.07
ES-2013-1782910;CV-12295;OFF-FA-10001698;5004;3;8.07
IT-2013-1673718;LT-17110;OFF-AR-10004825;1374;5;8.07
IN-2014-17223;SS-20590;OFF-SU-10001346;1258485;5;8.07
IN-2013-79796;GR-14560;OFF-BI-10002432;4752;3;8.07
ID-2013-37208;SG-20890;OFF-ST-10003411;1176;5;8.07
CA-2013-112102;BD-11605;OFF-EN-10002500;639;5;8.07
CA-2012-117961;GP-14740;OFF-ST-10001172;1049;5;8.07
CA-2011-143168;IG-15085;OFF-PA-10000167;6196;2;8.07
CA-2013-163972;MG-17890;FUR-BO-10003894;120666;2;8.07
CA-2013-158155;EH-13765;OFF-BI-10001670;9048;3;8.07
TU-2011-3110;DP-3165;TEC-HEW-10000839;152652;1;8.07
CG-2014-6640;DR-2880;TEC-OKI-10003433;17583;1;8.07
NI-2012-390;PP-8955;TEC-CAN-10000030;95517;1;8.07
RW-2011-5380;MH-7785;OFF-BIC-10004826;10794;2;8.07
MX-2014-118332;NF-18385;FUR-FU-10003874;5238;3;8.07
MX-2014-153227;AB-10165;OFF-EN-10003636;11952;8;8.06
ES-2014-1976630;HM-14980;OFF-AP-10003577;13284;2;8.06
IT-2014-4203848;DM-13015;OFF-ST-10001142;104328;7;8.06
IN-2012-42668;KH-16690;OFF-BI-10004078;74115;3;8.06
IN-2011-50438;TS-21505;FUR-CH-10004609;10038;1;8.06
ID-2014-12470;AC-10660;OFF-AR-10001508;602928;2;8.06
IN-2013-56689;SM-20950;OFF-PA-10002862;1659;7;8.06
TZ-2014-5290;AG-900;OFF-ACC-10003265;13344;8;8.06
MX-2014-107055;BS-11365;OFF-ST-10002822;1776;2;8.06
US-2013-108308;AH-10030;OFF-PA-10000781;6592;5;8.06
MX-2013-142937;MS-17365;OFF-ST-10002460;12432;3;8.06
ES-2014-5631536;EM-14200;OFF-AR-10001291;5178;1;8.05
ES-2011-2314308;HF-14995;OFF-LA-10002964;3555;3;8.05
ES-2013-2701752;DS-13180;OFF-PA-10001301;936;3;8.05
ES-2013-2015486;NC-18340;FUR-FU-10000368;21414;2;8.05
IN-2013-31153;RS-19870;TEC-AC-10001278;187785;5;8.05
CA-2014-135279;BS-11800;OFF-AR-10004344;3597;3;8.05
CA-2012-122623;CC-12145;FUR-CH-10000553;47516;2;8.05
CA-2014-141117;JK-16090;OFF-AR-10003727;95144;7;8.05
CA-2014-137365;BP-11095;TEC-AC-10001767;95976;3;8.05
GG-2013-6700;JE-6165;OFF-STA-10003803;6384;4;8.05
MX-2014-101742;RM-19675;OFF-LA-10003337;716;10;8.05
MX-2013-156447;DS-13180;OFF-PA-10001178;13258;7;8.04
US-2011-156034;BG-11695;OFF-ST-10002251;11382;3;8.04
ES-2014-3243676;RD-19585;OFF-EN-10004491;1032;4;8.04
ES-2013-3456026;KH-16690;OFF-ST-10001460;88128;2;8.04
IN-2014-13212;SU-20665;OFF-SU-10003105;18816;4;8.04
NI-2011-4760;DV-3045;OFF-ELD-10000151;38367;1;8.04
UP-2013-5300;LL-6840;FUR-DEF-10000065;10707;1;8.04
AE-2014-2840;PG-8820;OFF-ROG-10001340;4248;1;8.04
CA-2014-7620;RB-9705;OFF-NOV-10000141;2664;4;8.04
TU-2013-3770;MT-7815;TEC-HP -10000081;104112;2;8.04
TU-2011-1130;TC-11475;FUR-NOV-10002333;6384;2;8.04
MX-2013-127523;BG-11035;OFF-EN-10003560;5852;7;8.04
US-2012-147543;BH-11710;OFF-ST-10000917;145472;4;8.03
MX-2014-167465;AB-10060;OFF-SU-10004904;63552;8;8.03
US-2014-106565;MN-17935;FUR-FU-10000110;12306;7;8.03
MX-2012-162810;FO-14305;FUR-CH-10002132;8546;1;8.03
MX-2012-113593;DM-12955;OFF-AR-10000845;7056;7;8.03
ES-2013-1486678;SC-20680;OFF-AR-10001626;5712;4;8.03
ES-2011-4253699;BS-11590;OFF-SU-10000650;14796;3;8.03
IT-2011-4045107;MG-17875;OFF-SU-10002710;846;4;8.03
ID-2014-44117;TP-21130;OFF-AR-10000120;1747728;6;8.03
IN-2011-75722;FM-14215;OFF-ST-10004019;82944;3;8.03
IN-2012-44194;JK-16090;OFF-BI-10002919;4446;3;8.03
CA-2012-129917;HM-14980;OFF-BI-10004828;53568;4;8.03
TU-2013-1130;ML-7410;FUR-DEF-10001359;86928;2;8.03
SA-2011-8320;JD-6150;OFF-IBI-10003422;13584;8;8.03
UP-2014-3330;FW-4395;OFF-OIC-10004536;13824;12;8.03
MX-2013-122868;KH-16360;OFF-SU-10004095;11824;4;8.03
MX-2011-146976;ER-13855;FUR-FU-10003362;11088;7;8.03
US-2012-100468;VW-21775;OFF-PA-10003556;4092;5;8.02
MX-2012-130015;VF-21715;OFF-ST-10000718;7048;4;8.02
US-2014-124716;DE-13255;FUR-CH-10003514;119472;2;8.02
ES-2014-4098716;ES-14020;OFF-ST-10000095;248022;2;8.02
ES-2012-3346085;HW-14935;TEC-PH-10002564;101094;7;8.02
ES-2014-5283796;DW-13585;OFF-FA-10004824;6456;4;8.02
ES-2014-4079805;LT-17110;TEC-AC-10004117;19206;6;8.02
IN-2014-25007;BE-11410;OFF-EN-10003231;585;3;8.02
ID-2013-55961;PW-19240;OFF-SU-10004198;506892;4;8.02
CA-2013-144344;PG-18820;FUR-FU-10000076;47952;3;8.02
US-2013-131611;EP-13915;TEC-AC-10004001;17196;5;8.02
CA-2011-169061;AB-10150;OFF-AR-10000588;5952;3;8.02
US-2014-152898;CB-12025;OFF-AP-10000027;679;5;8.02
MX-2012-100503;LB-16735;OFF-PA-10003475;11964;6;8.02
MX-2013-157329;CP-12085;OFF-ST-10001051;652;2;8.01
US-2011-161984;CC-12145;OFF-BI-10001987;61308;3;8.01
US-2011-126382;JM-15655;OFF-BI-10003952;1029;5;8.01
ES-2014-4896612;TC-20980;OFF-LA-10004832;5145;5;8.01
ES-2011-5375215;MC-17275;TEC-PH-10003995;1418055;1;8.01
ID-2014-65551;EB-13930;OFF-SU-10002911;469368;4;8.01
CG-2014-7050;DP-3000;OFF-STO-10001671;6288;8;8.01
RS-2013-9770;TB-11595;TEC-SAN-10004885;3735;1;8.01
MX-2013-145275;TA-21385;TEC-CO-10004171;11193568;1;8
ES-2012-3840924;JP-16135;OFF-SU-10003267;7569;3;8
ES-2013-4986768;GH-14485;OFF-EN-10003547;18576;4;8
ES-2014-1728888;RB-19570;OFF-FA-10001113;2472;2;8
IN-2014-68638;JD-16150;OFF-PA-10002811;25137;1;8
CA-2014-113453;CM-12160;OFF-ST-10000352;71376;3;8
CA-2011-158470;AG-10390;OFF-BI-10003638;5805;3;8
CA-2011-131009;SC-20380;OFF-ST-10001469;129552;3;8
UP-2014-550;CC-2220;TEC-HP -10000464;17433;1;8
SF-2012-2790;TC-10980;FUR-HON-10000339;474;1;8
HR-2013-3120;IG-5085;OFF-NOV-10000141;7992;12;8
MX-2012-104423;RB-19360;OFF-LA-10003271;296;5;8
MX-2014-118451;JG-15805;OFF-AR-10000503;335;5;8
MX-2014-105200;MA-17995;TEC-AC-10001013;7704;3;7.99
US-2012-141390;TZ-21445;OFF-FA-10001427;8406;9;7.99
MX-2011-139136;MF-17665;TEC-CO-10002493;19389144;2;7.99
ES-2012-4989862;BD-11635;OFF-AR-10000823;5292;4;7.99
IT-2014-4709866;JW-15955;OFF-ST-10001050;9684;4;7.99
ES-2014-1016961;JC-16105;OFF-EN-10002955;9996;2;7.99
ES-2011-1466305;MB-18085;OFF-ST-10003446;9702;2;7.99
ES-2013-2048769;EL-13735;OFF-BI-10003320;342;6;7.99
IN-2013-34457;MZ-17515;OFF-FA-10000263;9198;7;7.99
IN-2014-29732;CL-12565;OFF-AR-10002665;1218;5;7.99
ID-2013-74357;DA-13450;OFF-FA-10000197;614376;8;7.99
ID-2014-48583;AB-10015;OFF-AR-10000465;6789;4;7.99
IN-2011-60826;KM-16660;OFF-ST-10004228;5514;1;7.99
CA-2011-123344;JD-16060;OFF-ST-10001713;21196;4;7.99
CA-2013-134775;AS-10285;OFF-BI-10002225;49536;3;7.99
CA-2014-117023;JW-15955;OFF-AR-10004062;1048;10;7.99
SF-2013-3760;SS-10410;OFF-ELD-10000124;96;2;7.99
GH-2012-2610;RE-9450;OFF-BOS-10001375;5391;1;7.99
SO-2011-1410;CS-1860;TEC-NOK-10003341;7596;1;7.99
EG-2011-6510;EH-4125;FUR-ELD-10002511;11634;2;7.99
MO-2014-4020;CJ-2010;OFF-ROG-10001372;6168;1;7.99
MZ-2014-60;YC-11895;TEC-APP-10001851;7455;1;7.99
CG-2014-5040;DH-3075;OFF-SME-10000520;48;1;7.99
MX-2014-123981;BT-11305;TEC-PH-10004184;95688;3;7.99
MX-2014-152632;MK-17905;OFF-BI-10002841;10254;3;7.98
ES-2012-2634073;NS-18640;TEC-PH-10002564;14442;1;7.98
IN-2011-26176;KB-16600;FUR-FU-10001770;9786;2;7.98
